isoform_id,1,10,11,13,14,25,26,31,36,4,42,45,46,53,54,55,57,61,7,9
XR_001705871.1,35.98,0.00,0.00,67.01,0.00,0.00,31.57,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_624570.4,209.31,425.36,135.00,130.00,382.94,54.96,66.44,99.00,92.00,76.03,236.00,70.00,36.00,34.11,49.00,88.91,461.00,91.00,67.72,142.00
XM_006565977.2,44.65,103.71,86.09,49.86,60.53,42.19,39.32,28.22,67.52,82.36,34.44,45.95,18.37,42.88,41.27,46.95,62.79,64.29,44.46,0.00
XM_016912817.1,160.30,149.25,229.06,72.29,65.75,162.42,101.23,111.14,37.54,76.44,47.90,47.46,103.37,262.96,108.12,34.23,146.41,138.45,83.26,63.71
XM_392591.6,1819.00,1179.94,1901.96,1556.01,2001.90,1530.99,1465.00,3184.16,2350.00,1073.00,1706.00,2602.99,2357.04,1820.00,1831.58,2597.74,1577.01,1795.91,1554.00,149.00
XM_016914135.1,210.15,14.33,214.32,267.52,158.73,141.08,168.41,164.48,171.41,214.99,271.06,118.00,132.85,90.96,144.13,123.33,124.78,150.71,64.50,65.84
XM_006570065.2,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XR_001703659.1,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_006560031.2,8.70,0.00,10.23,2.40,13.45,7.51,0.00,7.23,2.17,6.24,0.00,8.84,16.32,7.88,8.72,20.78,3.47,8.75,10.38,2.38
XM_006563647.2,28.80,36.49,37.79,31.46,98.96,41.24,14.29,170.72,36.19,26.88,0.00,0.00,51.20,105.77,69.10,12.59,40.47,0.00,0.00,15.89
XM_006570071.2,34.46,50.40,61.48,94.46,82.33,23.23,38.00,106.10,0.00,31.94,34.75,39.03,62.65,64.59,43.90,8.46,19.85,42.29,0.00,45.63
XR_410360.2,1.00,22.00,6.17,11.00,1.00,13.00,14.00,5.00,7.00,1.00,9.00,5.00,0.00,0.00,7.00,0.00,14.00,2.00,5.00,4.00
XR_408001.2,0.00,0.00,0.00,50.70,0.00,34.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XR_411312.2,10.00,1.00,18.00,4.00,3.00,4.00,4.00,1.00,9.00,2.00,4.00,6.00,3.00,3.00,6.00,9.00,1.00,5.00,6.00,0.00
XR_001705187.1,0.00,3.00,1.00,1.00,0.00,0.00,1.12,1.00,0.00,0.00,2.00,2.00,1.00,0.00,1.76,1.00,5.00,1.00,0.00,2.45
XM_006571978.2,138.08,9.70,139.82,104.18,109.07,31.56,43.20,119.55,148.77,69.63,86.56,124.11,71.98,82.05,29.31,66.87,114.55,94.67,96.24,0.00
XM_391940.6,2205.00,2575.85,2276.83,2066.38,2129.99,1930.94,1595.95,1619.99,2667.16,1677.97,2763.06,1113.99,1008.90,818.98,1583.29,1444.96,2621.94,1225.12,1809.39,191.83
XM_006572160.2,113.36,0.00,0.00,35.45,38.65,16.46,14.81,21.94,30.46,106.72,74.00,0.00,31.08,6.84,0.00,28.00,29.17,0.00,19.12,0.00
XR_001705642.1,3.00,2.00,6.00,11.00,9.00,3.00,6.00,3.00,5.00,2.00,5.00,2.00,4.00,0.00,5.00,9.00,14.00,7.00,13.00,0.00
XM_006565025.2,20.57,21.78,39.62,20.88,16.73,13.92,26.54,13.92,0.00,53.35,0.00,10.89,6.96,10.90,0.00,0.00,10.89,67.52,10.89,0.00
XM_006559569.2,218.01,0.00,68.41,0.03,141.69,123.49,77.82,29.74,82.19,0.00,19.58,77.22,0.00,0.00,0.00,42.83,187.83,112.85,0.00,0.01
XM_016914129.1,140.61,149.33,0.00,0.00,0.00,0.00,0.01,43.64,0.00,228.69,170.90,80.91,123.81,20.99,0.00,53.45,328.52,73.79,0.00,85.81
XR_001703750.1,0.00,0.00,0.00,8.49,4.08,0.00,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_003249958.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.26,0.00,0.00,0.00
XR_407433.2,0.00,1.00,3.00,2.00,1.00,4.00,9.00,9.00,2.00,0.00,2.00,2.00,3.00,2.00,1.00,2.00,2.00,6.00,3.00,0.00
XR_001703645.1,2.56,2.34,32.26,68.63,26.72,15.88,46.95,9.51,8.29,11.55,15.96,9.61,13.88,35.18,17.98,24.75,52.12,29.26,24.17,8.22
XM_016916463.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_016917190.1,356.00,286.00,375.03,245.00,268.00,217.00,238.01,540.16,349.15,307.41,375.00,671.83,433.00,641.28,736.97,411.21,272.00,530.85,236.00,66.00
XM_016914998.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XR_409230.2,81.81,0.00,32.57,0.00,0.00,5.05,47.12,67.55,0.00,0.00,30.75,0.00,21.14,16.84,0.00,55.06,99.21,29.06,38.85,0.00
XM_016915466.1,34.00,58.00,23.00,41.00,49.00,43.00,22.00,40.00,30.00,41.00,36.00,31.00,34.00,11.00,39.00,29.00,51.00,33.00,26.00,18.00
XM_006568480.2,101.55,70.91,79.33,133.95,35.40,120.52,113.45,178.76,95.89,61.21,104.33,111.48,24.39,123.33,91.34,139.80,103.80,103.40,115.81,0.00
XM_006565637.2,259.03,413.83,315.93,375.29,208.67,90.68,202.70,112.00,136.02,90.68,141.28,102.02,147.36,124.97,109.74,154.00,198.93,215.37,138.46,150.08
XM_006563337.2,7.84,0.00,0.00,22.12,13.64,6.92,15.30,0.00,0.00,31.12,12.20,0.00,0.00,0.00,29.99,0.00,0.00,8.53,0.00,5.79
XR_001702368.1,0.00,0.00,0.00,0.00,0.00,0.00,1.89,11.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XR_001705674.1,80.59,457.03,125.94,57.73,122.60,137.57,96.67,146.03,111.18,243.92,122.18,141.42,135.77,216.36,151.34,107.83,110.75,204.03,153.23,17.55
XM_016913139.1,0.00,0.00,0.00,6.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,10.68,0.00,0.00,0.00
XM_016913894.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_016911871.1,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_016917539.1,137.67,217.29,138.98,443.82,116.51,80.27,400.44,79.23,74.63,187.48,181.05,171.42,111.06,75.33,135.11,122.46,91.21,173.99,119.94,24.60
XM_392511.6,643.03,251.18,512.75,985.92,1398.09,347.23,747.88,373.94,454.07,247.45,1222.22,408.70,80.13,267.10,457.12,347.23,1433.87,267.10,625.57,529.00
XM_016912675.1,0.00,0.01,0.00,0.38,0.00,0.00,0.03,0.06,0.00,0.00,0.00,0.00,0.05,0.18,0.06,0.04,0.09,0.01,0.01,0.15
XM_006561942.2,975.92,361.68,453.61,583.66,464.80,346.05,295.62,253.25,338.20,277.57,400.50,209.42,192.04,249.56,327.33,402.94,902.85,163.45,260.34,124.00
XM_006563659.2,26.51,17.71,14.00,18.22,5.00,6.00,22.00,13.00,11.00,9.00,7.00,11.00,9.00,25.00,7.00,6.00,5.00,22.80,9.99,3.00
XR_001703101.1,0.00,0.00,2.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00
XM_624044.5,357.00,168.00,371.00,274.00,333.00,272.00,266.00,484.00,479.00,354.00,508.00,339.00,303.00,289.00,498.00,368.00,349.00,308.00,309.00,47.00
XR_001703080.1,4.59,1.00,11.65,12.47,11.75,10.60,10.00,19.60,3.31,0.00,19.00,3.00,1.00,10.92,0.00,6.84,20.30,4.00,3.65,0.00
XM_016912669.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.23,0.00,3.34,0.00,0.00,0.00
XR_001703090.1,10.00,1.00,10.00,22.91,7.00,6.00,22.00,5.00,3.00,13.00,3.00,8.00,2.00,0.00,5.00,1.00,9.00,13.20,8.00,3.00
XM_003250102.3,0.00,1.00,2.00,19.00,5.00,2.00,23.00,3.00,0.00,4.99,0.00,5.00,8.00,0.00,3.00,1.00,1.00,3.00,3.00,25.00
XR_001702396.1,0.00,6.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00
XM_006570324.2,997.00,783.00,1014.00,896.00,886.00,1250.00,872.00,1468.00,1374.84,610.10,866.00,1090.01,1418.00,1617.49,974.00,1300.27,947.01,1893.00,1194.00,75.00
XM_006572529.2,24.82,9.58,31.76,31.48,42.28,8.00,23.92,11.92,9.53,26.01,18.13,11.00,11.00,12.75,9.00,9.36,29.65,16.22,4.00,15.83
XR_408732.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
XR_001705761.1,215.12,17.69,136.44,252.14,158.43,0.00,146.24,20.71,164.88,103.32,236.84,94.03,146.53,109.67,9.87,90.38,112.75,42.90,20.28,63.00
XM_016915960.1,72.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_396549.5,105.30,72.57,70.46,125.51,111.21,48.71,39.55,35.54,66.00,114.42,125.83,37.84,62.70,14.30,81.53,43.63,109.30,56.65,59.31,36.33
XM_006565372.2,0.00,12.30,0.00,17.88,0.00,0.00,19.58,6.69,0.00,8.10,0.00,0.00,0.00,11.66,0.00,0.00,0.00,0.00,0.00,0.00
XM_006559865.2,374.98,152.16,228.33,370.16,452.35,258.53,254.75,158.84,257.91,255.09,255.66,297.62,41.85,24.10,278.25,185.47,392.39,253.03,143.24,46.00
XM_396448.4,886.00,1873.60,807.03,833.33,1196.48,508.00,475.00,395.99,645.50,485.02,1222.12,264.00,167.00,271.89,292.98,347.00,1427.00,459.00,616.33,113.00
XM_016914012.1,9.61,115.00,89.80,34.48,46.60,12.42,67.00,95.30,125.19,0.00,71.27,49.00,25.82,20.77,45.33,64.00,67.60,0.00,15.04,1.97
XR_410000.2,36.99,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,7.85,4.75,0.00,0.00,0.00,8.19,0.00,0.00,21.89,22.29,0.00
XM_006562519.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00
XM_016913123.1,0.00,2.12,13.47,265.75,146.80,175.48,71.89,27.22,37.41,396.59,0.00,10.00,0.00,26.00,169.34,22.04,35.15,9.90,0.00,3.00
XR_001703938.1,14.55,11.09,17.71,105.98,3.43,7.00,75.21,5.61,0.00,20.23,27.57,19.05,1.40,8.72,13.67,7.93,9.81,8.63,4.85,2.80
XM_006572572.1,0.00,0.00,4.00,5.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_006570392.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_016917523.1,4.00,16.06,9.13,11.92,9.05,11.00,15.12,7.00,1.00,19.00,7.00,9.39,2.01,6.00,7.99,2.00,7.00,11.31,8.46,4.26
XM_016911522.1,938.00,446.00,925.00,646.00,699.00,712.07,822.72,1692.92,1059.00,597.00,850.77,1302.00,1223.00,1774.54,1419.00,1230.00,685.00,1228.82,666.00,127.00
XM_006561665.2,3096.14,1418.29,3147.84,1878.68,3054.07,2978.71,2543.55,5248.22,2622.60,3205.26,2718.06,6544.48,5374.37,8857.68,4370.97,5045.15,2307.17,4972.74,2015.27,545.25
XM_006563813.2,140.54,541.96,200.04,162.86,260.61,372.05,244.14,696.78,396.44,221.42,149.32,124.02,313.65,478.17,458.48,278.36,193.73,291.77,227.85,4.04
XM_006566288.2,484.69,407.86,286.18,305.99,283.92,336.63,332.01,241.50,657.41,578.00,677.01,321.95,447.59,90.25,592.49,255.52,399.51,545.22,368.84,72.08
XM_016911955.1,151.26,0.00,0.00,0.00,0.00,40.21,29.83,0.00,111.82,61.17,0.00,93.45,0.00,192.69,0.00,0.00,0.00,0.00,59.93,0.00
XM_016911898.1,2028.28,988.18,1694.28,1160.77,2010.20,1134.12,1160.03,638.41,928.59,1061.30,1729.83,879.31,564.28,531.00,688.60,863.37,1942.53,1182.33,1386.02,316.74
XM_016917224.1,758.26,279.30,841.84,1587.47,1325.34,618.29,642.90,378.09,733.71,278.30,1407.07,254.61,379.58,42.84,306.90,559.70,1012.15,136.76,845.22,123.27
XM_016911505.1,378.63,1015.25,390.53,332.60,340.75,327.40,294.12,280.70,341.42,452.50,502.81,385.03,235.05,321.42,213.27,209.14,619.83,451.01,297.21,60.64
XM_006566892.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_016914811.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_006569792.2,53.21,0.00,0.00,0.00,38.16,108.56,29.13,91.95,107.43,53.71,64.57,59.64,31.07,200.78,0.00,98.12,53.31,65.30,140.58,9.46
XR_001702366.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XR_001704388.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,9.00,0.00,3.25,0.00,0.00,0.00,2.60,0.00
XM_006563431.2,819.91,565.00,593.00,1097.00,1624.00,521.00,487.00,544.00,835.14,621.09,757.00,443.00,298.00,317.47,311.00,308.00,2091.94,656.00,502.97,859.98
XR_001703902.1,9.00,13.00,8.00,8.00,8.00,6.00,11.00,9.00,4.11,11.00,8.00,2.00,2.00,2.00,4.00,4.00,7.00,4.00,7.00,1.00
XM_006572508.1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
XM_016911282.1,0.00,2.00,0.00,3.00,3.00,0.00,10.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_016914805.1,5024.03,3297.14,5327.56,4466.42,6101.15,5161.78,4118.35,5892.56,5043.39,3917.57,5746.83,3847.80,3817.79,4027.25,4424.16,4534.03,5430.24,4292.21,3669.32,645.69
XR_001704968.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_006562008.2,0.00,0.00,117.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,0.00
XM_006564743.2,0.00,0.00,0.00,13.81,0.00,5.47,17.82,6.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_006570443.2,0.00,6.99,3.99,2.96,0.00,0.00,2.99,1.99,1.99,0.00,0.00,6.97,4.98,0.00,0.00,5.97,15.97,0.00,0.00,0.00
XR_001703423.1,0.00,44.43,27.86,33.06,69.07,14.56,0.00,61.15,50.81,1.96,44.38,21.15,52.61,0.00,19.38,30.15,0.00,0.00,0.00,12.00
XM_006565406.2,99.23,0.00,0.00,216.37,404.84,0.00,85.12,0.00,0.00,0.00,161.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.17,0.00
XM_395475.5,383.77,493.39,386.60,334.28,400.40,406.81,359.93,710.79,534.75,305.56,332.02,464.15,446.31,605.05,560.69,518.27,351.92,568.14,448.97,39.36
XM_006570383.2,34.98,81.21,28.31,22.76,64.36,44.73,31.72,21.33,11.71,42.72,34.34,5.51,16.56,81.60,42.66,26.81,68.02,39.12,39.81,5.86
XM_016913485.1,265.00,211.00,273.00,162.00,155.85,220.00,181.00,401.00,286.00,198.11,193.00,204.00,241.00,280.00,189.00,256.00,225.00,344.00,164.00,19.00
XM_016916875.1,6.70,16.84,7.71,24.74,5.00,16.00,18.30,2.00,10.74,11.00,7.00,6.00,12.00,11.77,8.96,4.00,10.27,14.00,9.00,3.00
XM_016911511.1,0.00,0.00,0.00,1.90,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_016912241.1,27.29,0.00,16.97,17.15,76.54,0.00,0.00,0.00,14.97,0.00,116.53,0.00,0.00,0.00,9.36,17.07,25.09,0.00,0.00,0.00
XM_006572384.2,4.00,3.00,7.00,2.00,1.00,3.00,1.90,2.00,7.00,2.00,0.00,2.00,7.00,24.54,6.00,5.00,7.52,2.42,7.00,3.00
XM_006562353.2,0.00,0.00,16.59,36.88,107.91,9.95,0.00,0.00,11.07,80.26,17.04,13.49,19.83,0.00,0.00,11.77,39.05,0.00,21.39,19.57
XM_016913325.1,516.00,346.00,523.70,567.99,540.55,781.00,424.99,824.00,757.51,363.00,471.00,488.23,488.00,539.03,530.00,579.00,404.00,646.87,526.00,29.00
XR_001703433.1,5.82,17.77,20.17,30.81,13.01,10.00,13.97,12.59,16.00,10.86,17.07,10.00,6.16,12.00,7.76,1.19,50.00,13.06,17.25,9.00
XM_006559234.2,505.53,532.45,509.83,382.57,428.04,474.50,461.57,174.89,179.61,521.70,296.80,237.09,209.06,186.89,226.10,268.41,569.19,546.49,641.13,88.45
XM_006564673.2,0.21,863.62,1.94,0.00,326.02,775.23,624.21,841.73,156.68,521.44,0.00,1.73,478.66,1.95,432.25,2.29,1075.30,1.44,823.33,63.62
XM_623718.5,533.00,839.00,578.00,381.00,496.00,610.00,384.00,702.00,631.00,489.00,445.00,587.00,486.00,738.53,525.00,690.60,611.00,799.31,528.00,41.00
XM_006561754.2,19.00,49.60,18.01,19.00,27.75,37.00,17.95,2.00,10.00,38.83,17.00,21.00,9.00,4.25,13.00,18.00,30.00,17.42,11.37,15.00
XR_412145.2,986.71,205.57,523.42,541.30,1130.49,486.53,289.09,552.47,469.73,835.40,1002.04,432.67,364.11,217.61,705.00,411.67,842.55,459.21,435.82,93.59
XR_120738.3,9.84,8.50,0.15,0.00,1.31,1.20,0.00,0.00,20.09,7.01,16.99,1.33,3.20,0.00,0.00,0.00,0.00,1.73,0.00,0.00
XM_016911961.1,29.26,0.00,115.52,105.30,149.65,159.07,202.07,90.66,0.00,72.36,227.74,144.68,125.95,0.00,30.11,0.00,0.00,180.61,516.85,30.98
XR_001706513.1,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
XM_001120871.4,102.01,70.22,153.52,428.57,336.90,75.24,101.85,31.98,70.36,153.52,404.77,42.56,25.59,38.38,38.10,37.96,212.70,44.78,38.11,309.05
XR_001702918.1,0.00,56.31,0.00,0.00,0.00,38.53,0.00,0.00,0.00,0.00,136.44,0.00,0.00,0.00,0.00,0.00,0.00,64.15,0.00,76.79
XM_016915561.1,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XM_006570834.2,1082.45,4695.87,1492.00,1117.59,1369.47,724.00,932.45,947.15,1125.59,2189.47,3412.96,1269.31,1211.00,613.00,1301.00,842.90,1887.83,1258.00,931.41,1273.03
XM_623762.5,299.93,44.11,249.00,61.75,310.00,176.00,119.00,439.00,423.00,50.00,128.00,126.00,138.00,280.00,107.00,232.00,302.00,161.00,85.00,9.00
XM_016915553.1,1.00,0.00,0.00,3.00,4.78,1.00,1.00,2.00,2.00,0.00,6.00,16.18,0.00,5.00,1.00,3.00,3.60,0.00,0.00,0.00
XM_395667.4,203.24,147.61,153.09,135.27,133.44,205.12,121.37,278.50,204.15,259.89,183.30,224.19,196.76,365.71,183.21,174.99,144.33,333.11,144.64,9.32
XM_001122172.4,30.77,88.82,17.63,31.40,12.82,32.67,36.56,52.38,52.71,25.11,21.18,22.10,23.35,43.74,23.69,16.73,18.16,71.25,18.32,2.82
XM_016916706.1,1.26,0.00,0.00,0.00,0.00,1.00,6.67,1.28,0.00,0.88,1.34,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
XM_016912013.1,48.02,127.73,63.81,51.42,47.83,84.44,44.66,103.56,90.11,64.89,53.58,44.88,61.18,67.13,45.96,66.89,76.43,66.89,59.19,4.31
XM_016915789.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.81,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
XR_409056.2,1.17,10.52,2.16,6.76,3.62,0.00,0.00,0.00,0.00,0.00,3.52,2.23,1.07,0.00,2.40,2.18,3.72,0.00,2.03,2.68
XR_001706503.1,4.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
XM_016915608.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.89,0.00,10.01,7.10,0.00,0.00,0.00,0.00,0.00,14.30,11.06,0.00,0.00
XM_016914970.1,0.00,0.00,0.00,0.00,0.00,13.64,0.00,0.00,0.00,20.23,0.00,0.00,0.00,13.79,0.00,0.60,0.00,0.00,0.00,9.40
XM_006560224.2,187.36,85.30,162.13,110.82,152.47,75.58,128.78,75.82,91.34,16.01,64.47,116.67,64.30,181.82,36.37,65.08,191.55,78.31,37.49,0.00
XR_001706081.1,0.00,0.00,16.00,2.83,0.00,0.00,0.00,0.00,11.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
XR_412363.2,50.19,0.00,96.01,0.00,15.56,14.53,0.00,301.91,12.33,0.00,35.16,149.81,102.53,221.09,94.42,147.62,57.67,24.32,0.00,0.00
XM_016917024.1,542.09,131.82,465.54,162.49,644.89,361.71,258.65,331.78,342.63,179.48,520.67,196.69,282.72,302.87,108.27,336.63,613.79,390.54,215.56,0.00
XM_016916738.1,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,3.69,0.00,0.00,0.00,0.00,3.62,2.34,0.00,2.32,0.00,0.00
