target_id	length	eff_length	est_counts	tpm
NM_001080094.2	2123	1773.91	67.832	3.16158
NM_001080095.1	1590	1240.91	0	0
NM_001080110.1	2703	2353.91	1.01042	0.0354905
NM_001080205.1	2713	2363.91	242.88	8.49498
NM_001083630.1	1713	1363.91	6.14238	0.372351
NM_001085344.1	515	176.577	2	0.936482
NM_001085345.1	1491	1141.91	519	37.5783
NM_001085346.1	509	171.748	25	12.0351
NM_001097154.2	1766	1416.91	8370.05	488.413
NM_001098167.1	767	417.921	122.185	24.1728
NM_001098214.1	1863	1513.91	0	0
NM_001098215.2	2635	2285.91	0	0
NM_001098217.1	2187	1837.91	0	0
NM_001098218.1	2148	1798.91	175	8.04323
NM_001098219.1	2139	1789.91	0	0
NM_001098220.1	1806	1456.91	0	0
NM_001098221.1	1763	1413.91	5	0.292382
NM_001098223.1	1436	1086.91	0	0
NM_001098224.2	1333	983.914	199	16.7224
NM_001098228.1	1286	936.914	6.27322	0.553597
NM_001098229.1	1284	934.914	168	14.8573
NM_001098232.1	1146	796.914	385	39.9441
NM_001098234.1	462	137.27	5.1494	3.1016
NM_001098717.1	2199	1849.91	51	2.27941
NM_001101023.1	3033	2683.91	628.581	19.364
NM_001104949.1	3122	2772.91	0	0
NM_001110712.2	754	404.925	143	29.1987
NM_001110764.1	2606	2256.91	81058	2969.5
NM_001111255.1	2504	2154.91	0	0
NM_001112670.1	3330	2980.91	50.7655	1.40806
NM_001112671.1	3001	2651.91	415.257	12.9467
NM_001112672.2	1701	1351.91	518.581	31.7154
NM_001113285.1	2779	2429.91	6	0.204157
NM_001113739.1	1509	1159.91	117.333	8.36367
NM_001114188.1	1950	1600.91	0	0
NM_001114198.1	730	380.943	3947.13	856.692
NM_001115078.1	2659	2309.91	20	0.715875
NM_001123013.2	6157	5807.91	0	0
NM_001126243.1	2328	1978.91	198	8.27259
NM_001126244.1	1674	1324.91	72	4.49312
NM_001131037.1	1164	814.914	0	0
NM_001131038.1	2722	2372.91	99	3.4495
NM_001134227.1	1704	1354.91	85.6024	5.22368
NM_001134333.1	282	59.9228	0	0
NM_001134371.1	591	244.091	272	92.134
NM_001134668.1	2541	2191.91	1436	54.1669
NM_001134669.1	584	237.49	2	0.696286
NM_001134722.1	105	30.0717	0	0
NM_001134828.1	1495	1145.91	486	35.0661
NM_001134934.1	3281	2931.91	3	0.0846005
NM_001134935.1	2337	1987.91	0	0
NM_001134936.1	1992	1642.91	0	0
NM_001134940.1	1464	1114.91	5	0.370793
NM_001134942.1	1621	1271.91	970	63.0546
NM_001134943.1	1434	1084.91	3	0.228628
NM_001134947.1	1760	1410.91	23	1.34781
NM_001134948.1	3181	2831.91	0	0
NM_001134949.1	3346	2996.91	256.857	7.08631
NM_001134950.1	2295	1945.91	0	0
NM_001135735.1	1032	682.914	13344	1615.56
NM_001135905.1	488	155.584	284	150.924
NM_001135909.1	320	70.3046	0	0
NM_001136187.1	614	266.126	1226	380.896
NM_001136206.1	1002	652.914	0	0
NM_001136207.1	930	580.914	0	0
NM_001136208.1	1008	658.914	0	0
NM_001136209.1	1029	679.914	1	0.121604
NM_001141964.1	2248	1898.91	150	6.53114
NM_001142436.1	1295	945.914	659.916	57.6819
NM_001142461.1	824	474.915	383	66.6786
NM_001142561.1	1943	1593.91	108.439	5.62501
NM_001142607.1	642	293.469	1	0.281735
NM_001142609.1	1671	1321.91	286.3	17.9069
NM_001142637.1	999	649.914	0	0
NM_001142656.2	710	360.974	54.9769	12.5924
NM_001142693.1	1386	1036.91	0	0
NM_001143878.1	1377	1027.91	0	0
NM_001143879.1	1428	1078.91	0	0
NM_001143880.1	1470	1120.91	0	0
NM_001143921.1	2102	1752.91	34.1616	1.61132
NM_001144839.1	492	158.571	241	125.66
NM_001145735.1	1305	955.914	43.5655	3.76814
NM_001145736.1	2424	2074.91	1.12096	0.0446675
NM_001145737.1	2433	2083.91	0	0
NM_001145738.1	2787	2437.91	5.79035	0.196377
NM_001145739.1	2553	2203.91	0	0
NM_001145740.1	3633	3283.91	7	0.176242
NM_001159303.1	1404	1054.91	0	0
NM_001159355.1	2782	2432.91	2.56632	0.0872143
NM_001160048.1	2747	2397.91	1766	60.892
NM_001160050.1	2417	2067.91	30027	1200.56
NM_001160052.1	2920	2570.91	5080	163.373
NM_001160064.1	2844	2494.91	4974	164.836
NM_001160072.1	2237	1887.91	1887	82.6405
NM_001160270.1	698	349.006	778.636	184.461
NM_001160405.2	2980	2630.91	1323	41.5773
NM_001161709.2	856	506.914	790	128.853
NM_001161787.1	927	577.914	3834.57	548.6
NM_001161788.1	843	493.914	130.433	21.8342
NM_001161831.1	683	334.068	4858	1202.34
NM_001162398.1	165	38.594	0	0
NM_001162513.1	4073	3723.91	1.74059	0.0386455
NM_001162516.1	1758	1408.91	9.46063	0.555186
NM_001163463.1	481	150.463	642	352.784
NM_001163712.1	1155	805.914	15.3698	1.57682
NM_001163714.1	1566	1216.91	7899.83	536.736
NM_001163715.1	854	504.914	3540	579.68
NM_001163716.1	900	550.914	1520.33	228.169
NM_001163717.1	2152	1802.91	42.5653	1.95202
NM_001164008.1	2209	1859.91	83	3.68968
NM_001164809.1	503	167.011	127	62.8727
NM_001164810.1	871	521.914	1299	205.785
NM_001165904.1	5715	5365.91	0	0
NM_001165905.1	6135	5785.91	0	0
NM_001165906.1	3754	3404.91	1443.77	35.0586
NM_001167709.1	732	382.941	13	2.80682
NM_001167720.1	599	251.7	0	0
NM_001167836.1	1455	1105.91	12	0.897145
NM_001167893.1	1135	785.914	0	0
NM_001168336.1	1053	703.914	219	25.7233
NM_001168425.1	1144	794.914	288	29.9554
NM_001168700.1	993	643.914	0	0
NM_001170972.1	1128	778.914	635.685	67.4769
NM_001170973.1	1131	781.914	28800	3045.34
NM_001170974.1	1454	1104.91	3241.18	242.537
NM_001171006.1	3549	3199.91	0	0
NM_001171051.1	4101	3751.91	61.4911	1.35507
NM_001171108.1	1209	859.914	0	0
NM_001171169.1	1520	1170.91	922.727	65.1555
NM_001172378.1	1201	851.914	29	2.81453
NM_001172379.1	1114	764.914	51.891	5.60896
NM_001172389.1	1026	676.914	4.58124	0.559568
NM_001172403.1	1330	980.914	1308.94	110.33
NM_001172404.1	2427	2077.91	4352	173.167
NM_001172405.1	228	48.5723	0	0
NM_001172406.1	908	558.914	199.059	29.4469
NM_001172718.1	2641	2291.91	80.8334	2.91605
NM_001174139.1	720	370.956	0	0
NM_001174140.1	599	251.7	0	0
NM_001174141.1	1037	687.914	0	0
NM_001174142.1	773	423.919	0	0
NM_001174143.1	884	534.914	1482.53	229.152
NM_001174144.1	534	192.431	0	0
NM_001174145.1	871	521.914	0	0
NM_001177490.1	1091	741.914	15830	1764.13
NM_001177903.1	404	103.526	27	21.5634
NM_001178021.1	842	492.914	1936.77	324.871
NM_001178022.1	816	466.915	0	0
NM_001178023.1	1095	745.914	0	0
NM_001178024.1	1194	844.914	1363	133.379
NM_001178025.1	2265	1915.91	264.7	11.423
NM_001178026.1	2037	1687.91	6056.24	296.658
NM_001178027.1	830	480.915	10630	1827.55
NM_001178028.1	1029	679.914	2332.26	283.613
NM_001178047.1	1538	1188.91	445.143	30.9565
NM_001178048.1	1331	981.914	5340	449.646
NM_001178067.1	626	277.789	655	194.953
NM_001178069.1	1627	1277.91	2265.51	146.577
NM_001185079.1	3029	2679.91	625	19.2824
NM_001185086.1	3029	2679.91	625	19.2824
NM_001185104.1	827	477.915	989	171.1
NM_001185105.1	3075	2725.91	0	0
NM_001185144.1	565	219.888	11598	4360.98
NM_001185145.1	1666	1316.91	1908.48	119.821
NM_001185146.1	1648	1298.91	2361.52	150.319
NM_001190421.1	2277	1927.91	1.30627	0.0560207
NM_001190814.1	460	135.942	648	394.116
NM_001190920.1	1626	1276.91	36.3461	2.35342
NM_001190921.1	1401	1051.91	1.45734e-05	1.14547e-06
NM_001191048.2	6581	6231.91	2291	30.3953
NM_001193290.1	1551	1201.91	51.5592	3.54679
NM_001202460.1	1962	1612.91	0	0
NM_001204249.1	2202	1852.91	4.03963	0.180256
NM_001204751.1	3810	3460.91	0	0
NM_001205062.1	1790	1440.91	849.438	48.7412
NM_001205223.1	2006	1656.91	102.383	5.10892
NM_001206466.1	2688	2338.91	287.5	10.1631
NM_001206467.1	2688	2338.91	287.5	10.1631
NM_001206969.1	2536	2186.91	310	11.7201
NM_001206970.1	1154	804.914	135	13.8672
NM_001206973.1	2299	1949.91	83.5304	3.54187
NM_001214904.1	3024	2674.91	925	28.5914
NM_001220486.1	2644	2294.91	309	11.1326
NM_001220487.1	2747	2397.91	36	1.24129
NM_001242386.1	3284	2934.91	534	15.0435
NM_001242387.1	7402	7052.91	805.952	9.44808
NM_001242431.1	1343	993.914	188.497	15.6804
NM_001242432.1	2433	2083.91	38	1.50767
NM_001242433.1	2514	2164.91	310	11.8392
NM_001242434.1	1729	1379.91	345.766	20.7173
NM_001242435.1	3041	2691.91	136.241	4.18454
NM_001242436.1	2828	2478.91	1039.58	34.6736
NM_001242437.1	2866	2516.91	714.421	23.4687
NM_001242440.1	1971	1621.91	412	21.0026
NM_001242441.1	1971	1621.91	412	21.0026
NM_001242456.1	2803	2453.91	185	6.23326
NM_001242457.1	535	193.288	375.039	160.426
NM_001242458.1	3602	3252.91	533	13.5475
NM_001242465.1	1635	1285.91	138.691	8.91739
NM_001242467.1	1154	804.914	1308	134.357
NM_001242468.1	2560	2210.91	12.4248	0.464645
NM_001242469.1	571	225.392	1999	733.292
NM_001242470.1	1756	1406.91	137.276	8.06735
NM_001242513.1	1263	913.914	3171	286.876
NM_001242514.1	1790	1440.91	802	46.0192
NM_001242515.1	3238	2888.91	85.0712	2.43473
NM_001242516.1	3351	3001.91	236.929	6.52563
NM_001242517.1	2333	1983.91	371.352	15.4763
NM_001242518.1	5170	4820.91	236	4.04749
NM_001242519.1	1741	1391.91	1441	85.5962
NM_001242520.1	1212	862.914	2093	200.542
NM_001242522.1	2268	1918.91	2715	116.982
NM_001242523.1	2658	2308.91	72	2.57827
NM_001242526.1	2334	1984.91	2997	124.838
NM_001242527.1	1268	918.914	872.261	78.4828
NM_001242542.1	1798	1448.91	452.021	25.794
NM_001242544.1	937	587.914	2522	354.678
NM_001242554.1	1848	1498.91	126	6.95019
NM_001242555.1	2075	1725.91	101.027	4.83971
NM_001242556.1	1877	1527.91	1672	90.4775
NM_001242557.1	1847	1497.91	468	25.8322
NM_001242574.1	10144	9794.91	175.049	1.47762
NM_001242576.1	2969	2619.91	303	9.56222
NM_001242577.1	1283	933.914	355	31.4286
NM_001242578.1	1330	980.914	0	0
NM_001242579.1	1701	1351.91	7661	468.532
NM_001242656.1	1337	987.914	20368.9	1704.71
NM_001242657.1	1242	892.914	596.142	55.2005
NM_001242958.1	1544	1194.91	0	0
NM_001242959.1	1418	1068.91	16.5072	1.27683
NM_001242960.1	1536	1186.91	7	0.48762
NM_001242961.1	1364	1014.91	0	0
NM_001242962.1	1569	1219.91	2.71388	0.183935
NM_001242963.1	1352	1002.91	0.627532	0.0517339
NM_001242964.1	1388	1038.91	0	0
NM_001242965.1	1354	1004.91	0	0
NM_001242966.1	1269	919.914	2	0.179757
NM_001242967.1	1354	1004.91	0	0
NM_001242968.1	1396	1046.91	0	0
NM_001242969.1	1242	892.914	2	0.185192
NM_001242970.1	1355	1005.91	2	0.164389
NM_001242971.1	1446	1096.91	0	0
NM_001242972.1	1221	871.914	0	0
NM_001242973.1	1221	871.914	0	0
NM_001242975.1	1227	877.914	11	1.03596
NM_001242976.1	1231	881.914	0	0
NM_001242977.1	1221	871.914	1	0.0948264
NM_001242978.1	1239	889.914	0	0
NM_001242979.1	1227	877.914	0	0
NM_001242980.1	1227	877.914	0	0
NM_001242981.1	1224	874.914	0	0
NM_001242982.1	1230	880.914	0	0
NM_001242983.1	5482	5132.91	93.5239	1.50647
NM_001242984.1	1194	844.914	3.58285	0.350606
NM_001242985.1	1293	943.914	0	0
NM_001242986.1	1226	876.914	1.35656	0.127904
NM_001242987.1	1176	826.914	2	0.199974
NM_001242988.1	1174	824.914	0	0
NM_001242989.1	1203	853.914	0	0
NM_001242990.1	1092	742.914	0	0
NM_001242991.1	1092	742.914	0.606165	0.0674613
NM_001242993.1	1574	1224.91	18	1.21498
NM_001242994.1	1611	1261.91	0	0
NM_001242997.1	1195	845.914	22.468	2.19605
NM_001242998.1	1492	1142.91	3	0.217025
NM_001242999.1	2663	2313.91	14	0.500246
NM_001246251.1	615	267.094	0	0
NM_001246667.1	5073	4723.91	1	0.0175025
NM_001252019.1	6272	5922.91	69	0.963201
NM_001252424.1	1575	1225.91	0.276481	0.018647
NM_001252426.1	1941	1591.91	0	0
NM_001252428.1	1113	763.914	0	0
NM_001252430.1	1077	727.914	101.048	11.4776
NM_001252432.1	1008	658.914	0	0
NM_001256032.1	3561	3211.91	81.0503	2.08638
NM_001256034.1	7969	7619.91	97	1.05251
NM_001256035.1	4018	3668.91	330	7.43669
NM_001256037.1	10767	10417.9	1236	9.80936
NM_001256038.1	2047	1697.91	212	10.3234
NM_001256039.1	6033	5683.91	1	0.0145464
NM_001256040.1	10114	9764.91	31.0273	0.262711
NM_001265585.1	1302	952.914	12.2663	1.0643
NM_001270813.1	928	578.914	1657	236.653
NM_001270814.1	496	161.603	4	2.04651
NM_001270815.1	989	639.914	0	0
NM_001270817.1	773	423.919	0	0
NM_001270818.1	980	630.914	2	0.262097
NM_001270819.1	1615	1265.91	29	1.89407
NM_001270820.1	885	535.914	142	21.9077
NM_001270821.1	1558	1208.91	2	0.136785
NM_001270822.1	1840	1490.91	0	0
NM_001270823.1	804	454.916	4	0.726996
NM_001270824.1	462	137.27	1	0.602322
NM_001270825.1	865	515.914	32	5.12832
NM_001270826.1	1183	833.914	0	0
NM_001270827.1	1201	851.914	8	0.776421
NM_001270828.1	976	626.914	1	0.131885
NM_001270829.1	1181	831.914	1	0.0993858
NM_001270830.1	1123	773.914	682	72.8609
NM_001270831.1	750	400.927	14	2.88712
NM_001270832.1	765	415.921	24.7093	4.91193
NM_001270833.1	606	258.409	17.313	5.53947
NM_001276427.1	1431	1081.91	875.918	66.9382
NM_001277299.1	5618	5268.91	272	4.26826
NM_001277300.1	1954	1604.91	496	25.5525
NM_001277301.1	7263	6913.91	257	3.07335
NM_001278325.1	2201	1851.91	3.44944	0.154004
NM_001278326.1	3007	2657.91	0	0
NM_001278327.1	2360	2010.91	212.728	8.74651
NM_001278328.1	1954	1604.91	975.828	50.2718
NM_001278329.1	3778	3428.91	191.213	4.61068
NM_001278330.1	3672	3322.91	1477	36.7506
NM_001278331.1	6994	6644.91	246	3.0609
NM_001278332.1	505	168.58	109	53.4595
NM_001278333.1	1754	1404.91	4810	283.073
NM_001278334.1	2023	1673.91	0	0
NM_001278335.1	6666	6316.91	234.81	3.07336
NM_001278336.1	2762	2412.91	150.807	5.16753
NM_001278337.1	1854	1504.91	4	0.219761
NM_001278338.1	2410	2060.91	11.0071	0.441585
NM_001278679.1	2847	2497.91	28.6871	0.949537
NM_001278680.1	597	249.792	22.6577	7.49963
NM_001278681.1	3437	3087.91	45	1.2049
NM_001278705.1	1379	1029.91	584	46.8829
NM_001278706.1	1900	1550.91	370.164	19.7338
NM_001278707.1	2937	2587.91	410	13.099
NM_001289441.1	1284	934.914	0	0
NM_001305884.1	1870	1520.91	23.3011	1.2667
NM_001314079.1	804	454.916	0	0
NM_001318482.1	1108	758.914	3834	417.698
NM_001319268.1	3782	3432.91	9.02146	0.217279
NM_001319269.1	1239	889.914	275	25.5498
NR_003565.1	7091	6741.91	3.00021	0.0367936
NR_003566.1	6861	6511.91	4884	62.0112
NR_003567.1	17525	17175.9	5	0.0240687
NR_024131.1	3359	3009.91	11.6781	0.32079
NR_031508.1	87	27.1405	0	0
NR_031509.1	83	26.4318	0	0
NR_031510.1	77	25.3188	0	0
NR_031511.1	107	30.3769	0	0
NR_031512.1	89	27.4858	0	0
NR_031513.1	92	27.9935	0	0
NR_031514.1	85	26.7892	0	0
NR_031515.1	102	29.6075	0	0
NR_031516.1	91	27.8256	0	0
NR_031517.1	84	26.6113	0	0
NR_031518.1	84	26.6113	0	0
NR_031519.1	92	27.9935	0	0
NR_031520.1	103	29.7631	0	0
NR_031521.1	92	27.9935	0	0
NR_031522.1	89	27.4858	0	0
NR_031523.1	84	26.6113	0	0
NR_031524.1	90	27.6564	0	0
NR_031525.1	82	26.2506	0	0
NR_031526.1	90	27.6564	0	0
NR_031527.1	87	27.1405	0	0
NR_031528.1	85	26.7892	0	0
NR_031529.1	87	27.1405	0	0
NR_031530.1	92	27.9935	0	0
NR_031531.1	85	26.7892	0	0
NR_034280.1	83	26.4318	0	0
NR_034281.1	100	29.2933	0	0
NR_034282.1	100	29.2933	0	0
NR_034283.1	100	29.2933	0	0
NR_034284.1	100	29.2933	0	0
NR_034285.1	100	29.2933	0	0
NR_034286.1	100	29.2933	0	0
NR_034287.1	100	29.2933	0	0
NR_034288.1	100	29.2933	0	0
NR_034289.1	100	29.2933	0	0
NR_034290.1	100	29.2933	0	0
NR_034291.1	100	29.2933	0	0
NR_034292.1	100	29.2933	0	0
NR_034293.1	100	29.2933	0	0
NR_034294.1	100	29.2933	0	0
NR_034295.1	100	29.2933	0	0
NR_034296.1	100	29.2933	0	0
NR_034297.1	100	29.2933	0	0
NR_034298.1	100	29.2933	0	0
NR_034299.1	100	29.2933	0	0
NR_034300.1	100	29.2933	0	0
NR_034301.1	100	29.2933	0	0
NR_034302.1	100	29.2933	0	0
NR_034303.1	100	29.2933	0	0
NR_034304.1	100	29.2933	0	0
NR_034305.1	100	29.2933	0	0
NR_034306.1	100	29.2933	0	0
NR_034307.1	79	25.6969	0	0
NR_034308.1	91	27.8256	0	0
NR_034309.1	91	27.8256	0	0
NR_034310.1	94	28.3254	0	0
NR_034311.1	94	28.3254	0	0
NR_034312.1	85	26.7892	0	0
NR_034313.1	91	27.8256	0	0
NR_034314.1	62	22.2157	0	0
NR_034315.1	94	28.3254	0	0
NR_034316.1	89	27.4858	0	0
NR_034317.1	89	27.4858	0	0
NR_034319.1	83	26.4318	0	0
NR_039428.1	108	30.5283	0	0
NR_039429.1	138	34.8263	0	0
NR_039430.1	119	32.1489	0	0
NR_039431.1	133	34.1303	0	0
NR_039432.1	107	30.3769	0	0
NR_039433.1	93	28.1601	0	0
NR_039434.1	88	27.3139	0	0
NR_039435.1	115	31.5681	0	0
NR_039436.1	132	33.9906	0	0
NR_039437.1	67	23.3073	0	0
NR_039438.1	101	29.4509	0	0
NR_039439.1	115	31.5681	0	0
NR_039440.1	90	27.6564	0	0
NR_039441.1	126	33.1476	0	0
NR_039442.1	140	35.1039	0	0
NR_039443.1	137	34.6873	0	0
NR_039444.1	108	30.5283	0	0
NR_039445.1	112	31.1264	0	0
NR_039446.1	129	33.5703	0	0
NR_039447.1	87	27.1405	0	0
NR_039448.1	111	30.978	0	0
NR_039449.1	136	34.5483	0	0
NR_039450.1	120	32.2928	0	0
NR_039451.1	129	33.5703	0	0
NR_039452.1	80	25.8832	0	0
NR_039453.1	135	34.4091	0	0
NR_039454.1	92	27.9935	0	0
NR_039455.1	139	34.9651	0	0
NR_039456.1	105	30.0717	0	0
NR_039457.1	121	32.4363	0	0
NR_039458.1	140	35.1039	0	0
NR_039459.1	126	33.1476	0	0
NR_039460.1	135	34.4091	0	0
NR_039461.1	125	33.006	0	0
NR_039462.1	88	27.3139	0	0
NR_039463.1	108	30.5283	0	0
NR_039464.1	127	33.2888	0	0
NR_039465.1	93	28.1601	0	0
NR_039466.1	105	30.0717	0	0
NR_039467.1	69	23.727	0	0
NR_039468.1	96	28.6525	0	0
NR_039469.1	86	26.9656	0	0
NR_039470.1	122	32.5793	0	0
NR_039471.1	129	33.5703	0	0
NR_039472.1	126	33.1476	0	0
NR_039473.1	97	28.8143	0	0
NR_039474.1	125	33.006	0	0
NR_039475.1	117	31.8595	0	0
NR_039476.1	103	29.7631	0	0
NR_039477.1	87	27.1405	0	0
NR_039478.1	114	31.4215	0	0
NR_039479.1	110	30.8288	0	0
NR_039480.1	135	34.4091	0	0
NR_039481.1	118	32.0044	0	0
NR_039482.1	114	31.4215	0	0
NR_039483.1	91	27.8256	0	0
