target_id	length	eff_length	est_counts	tpm
NM_001077820.1	351	80.7023	38	44.309
NM_001077821.1	4097	3747.91	3	0.0753227
NM_001077822.1	1533	1183.91	3	0.238449
NM_001077823.2	516	177.39	566	300.249
NM_001077824.1	1842	1492.91	43	2.71037
NM_001077825.1	1158	808.914	2	0.23266
NM_001078661.1	315	68.801	0	0
NM_001079560.1	1607	1257.91	0	0
NM_001079561.1	1701	1351.91	0	0
NM_001080094.2	2123	1773.91	21	1.11399
NM_001080095.1	1590	1240.91	0	0
NM_001080110.1	2703	2353.91	7.08274	0.283142
NM_001080205.1	2713	2363.91	284.448	11.3231
NM_001083630.1	1713	1363.91	9.05097	0.624457
NM_001085344.1	515	176.577	0	0
NM_001085345.1	1491	1141.91	663	54.6354
NM_001085346.1	509	171.748	79	43.2842
NM_001097154.2	1766	1416.91	7158.22	475.396
NM_001098167.1	767	417.921	86.165	19.4013
NM_001098214.1	1863	1513.91	0	0
NM_001098215.2	2635	2285.91	0	0
NM_001098217.1	2187	1837.91	1.35939	0.0696005
NM_001098218.1	2148	1798.91	168	8.78806
NM_001098219.1	2139	1789.91	1	0.0525729
NM_001098220.1	1806	1456.91	2	0.129179
NM_001098221.1	1763	1413.91	1	0.0665535
NM_001098223.1	1436	1086.91	0	0
NM_001098224.2	1333	983.914	278	26.5878
NM_001098228.1	1286	936.914	169.663	17.0405
NM_001098229.1	1284	934.914	217	21.8415
NM_001098232.1	1146	796.914	336	39.6755
NM_001098234.1	462	137.27	0	0
NM_001098717.1	2199	1849.91	49	2.49252
NM_001101023.1	3033	2683.91	718.31	25.1847
NM_001104949.1	3122	2772.91	1.06735	0.0362213
NM_001110712.2	754	404.925	1	0.232391
NM_001110764.1	2606	2256.91	109980	4585.57
NM_001111255.1	2504	2154.91	0	0
NM_001112670.1	3330	2980.91	168.307	5.31309
NM_001112671.1	3001	2651.91	619.617	21.9866
NM_001112672.2	1701	1351.91	682.52	47.5073
NM_001113285.1	2779	2429.91	1	0.0387261
NM_001113739.1	1509	1159.91	227.33	18.4428
NM_001114188.1	1950	1600.91	0	0
NM_001114198.1	730	380.943	1900.53	469.47
NM_001115078.1	2659	2309.91	7	0.285165
NM_001123013.2	6157	5807.91	89.3525	1.44771
NM_001126243.1	2328	1978.91	174	8.27402
NM_001126244.1	1674	1324.91	11	0.781266
NM_001131037.1	1164	814.914	0	0
NM_001131038.1	2722	2372.91	140	5.55188
NM_001134227.1	1704	1354.91	0	0
NM_001134333.1	282	59.9228	0	0
NM_001134371.1	591	244.091	134	51.6591
NM_001134668.1	2541	2191.91	1739	74.657
NM_001134669.1	584	237.49	2	0.792463
NM_001134722.1	105	30.0717	0	0
NM_001134828.1	1495	1145.91	559	45.9044
NM_001134934.1	3281	2931.91	21	0.674004
NM_001134935.1	2337	1987.91	1.83859	0.0870325
NM_001134936.1	1992	1642.91	7.14353	0.409159
NM_001134940.1	1464	1114.91	7	0.590814
NM_001134942.1	1621	1271.91	924	68.361
NM_001134943.1	1434	1084.91	0	0
NM_001134947.1	1760	1410.91	9	0.600255
NM_001134948.1	3181	2831.91	6.94011	0.230611
NM_001134949.1	3346	2996.91	183.663	5.76688
NM_001134950.1	2295	1945.91	0	0
NM_001135735.1	1032	682.914	19158	2639.84
NM_001135905.1	488	155.584	167	101.006
NM_001135909.1	320	70.3046	0	0
NM_001136187.1	614	266.126	676	239.031
NM_001136206.1	1002	652.914	4	0.576498
NM_001136207.1	930	580.914	0	0
NM_001136208.1	1008	658.914	0	0
NM_001136209.1	1029	679.914	0	0
NM_001141964.1	2248	1898.91	1075.7	53.3063
NM_001142436.1	1295	945.914	356.585	35.4736
NM_001142461.1	824	474.915	229	45.3747
NM_001142561.1	1943	1593.91	36.489	2.15423
NM_001142607.1	642	293.469	0	0
NM_001142609.1	1671	1321.91	0.221773	0.015787
NM_001142637.1	999	649.914	2	0.28958
NM_001142656.2	710	360.974	11.4556	2.9863
NM_001142693.1	1386	1036.91	0	0
NM_001143878.1	1377	1027.91	0	0
NM_001143879.1	1428	1078.91	0	0
NM_001143880.1	1470	1120.91	0	0
NM_001143921.1	2102	1752.91	49	2.63045
NM_001144839.1	492	158.571	145	86.0474
NM_001145735.1	1305	955.914	61.3708	6.04139
NM_001145736.1	2424	2074.91	0	0
NM_001145737.1	2433	2083.91	0	0
NM_001145738.1	2787	2437.91	10.1299	0.391005
NM_001145739.1	2553	2203.91	0	0
NM_001145740.1	3633	3283.91	13	0.372517
NM_001159303.1	1404	1054.91	3.24535	0.289494
NM_001159355.1	2782	2432.91	1.08954	0.0421415
NM_001160048.1	2747	2397.91	2799	109.841
NM_001160050.1	2417	2067.91	34040	1549
NM_001160052.1	2920	2570.91	8195	299.955
NM_001160064.1	2844	2494.91	13331	502.807
NM_001160072.1	2237	1887.91	6572	327.574
NM_001160270.1	698	349.006	447.352	120.617
NM_001160405.2	2980	2630.91	2166	77.4722
NM_001161709.2	856	506.914	553	102.656
NM_001161787.1	927	577.914	3404.62	554.369
NM_001161788.1	843	493.914	95.3821	18.1723
NM_001161831.1	683	334.068	4726	1331.23
NM_001162398.1	165	38.594	0	0
NM_001162513.1	4073	3723.91	0	0
NM_001162516.1	1758	1408.91	0	0
NM_001163463.1	481	150.463	360	225.148
NM_001163712.1	1155	805.914	55.4734	6.47724
NM_001163714.1	1566	1216.91	4122.44	318.778
NM_001163715.1	854	504.914	3442	641.486
NM_001163716.1	900	550.914	4080.79	697.035
NM_001163717.1	2152	1802.91	29.5679	1.54326
NM_001164008.1	2209	1859.91	44	2.22615
NM_001164809.1	503	167.011	59	33.2431
NM_001164810.1	871	521.914	824	148.567
NM_001165904.1	5715	5365.91	0	0
NM_001165905.1	6135	5785.91	0	0
NM_001165906.1	3754	3404.91	793.049	21.9174
NM_001167709.1	732	382.941	5	1.22866
NM_001167720.1	599	251.7	6.73584	2.51827
NM_001167836.1	1455	1105.91	17	1.44651
NM_001167893.1	1135	785.914	4	0.478938
NM_001168336.1	1053	703.914	64	8.55568
NM_001168425.1	1144	794.914	398	47.1148
NM_001168700.1	993	643.914	0	0
NM_001170972.1	1128	778.914	1243.19	150.19
NM_001170973.1	1131	781.914	18029	2169.74
NM_001170974.1	1454	1104.91	1580.48	134.603
NM_001171006.1	3549	3199.91	0	0
NM_001171051.1	4101	3751.91	0	0
NM_001171108.1	1209	859.914	0	0
NM_001171169.1	1520	1170.91	784.331	63.0331
NM_001172378.1	1201	851.914	33	3.64512
NM_001172379.1	1114	764.914	31.6515	3.89382
NM_001172389.1	1026	676.914	5.75591	0.800156
NM_001172403.1	1330	980.914	1338.23	128.379
NM_001172404.1	2427	2077.91	7694	348.433
NM_001172405.1	228	48.5723	0	0
NM_001172406.1	908	558.914	247.772	41.7159
NM_001172718.1	2641	2291.91	130.34	5.35148
NM_001174139.1	720	370.956	0	0
NM_001174140.1	599	251.7	2	0.747723
NM_001174141.1	1037	687.914	0	0
NM_001174142.1	773	423.919	0	0
NM_001174143.1	884	534.914	1164.24	204.811
NM_001174144.1	534	192.431	0	0
NM_001174145.1	871	521.914	0	0
NM_001177490.1	1091	741.914	10790	1368.55
NM_001177903.1	404	103.526	15	13.6344
NM_001178021.1	842	492.914	864.633	165.065
NM_001178022.1	816	466.915	0	0
NM_001178023.1	1095	745.914	0	0
NM_001178024.1	1194	844.914	670	74.6202
NM_001178025.1	2265	1915.91	478.575	23.5054
NM_001178026.1	2037	1687.91	20501.4	1142.95
NM_001178027.1	830	480.915	9537	1866.11
NM_001178028.1	1029	679.914	1591.07	220.206
NM_001178047.1	1538	1188.91	1065.99	84.372
NM_001178048.1	1331	981.914	4123	395.125
NM_001178067.1	626	277.789	692	234.415
NM_001178069.1	1627	1277.91	3675.56	270.655
NM_001185079.1	3029	2679.91	774.5	27.1954
NM_001185086.1	3029	2679.91	774.5	27.1954
NM_001185104.1	827	477.915	708	139.405
NM_001185105.1	3075	2725.91	0	0
NM_001185144.1	565	219.888	9356	4003.89
NM_001185145.1	1666	1316.91	1288.74	92.0879
NM_001185146.1	1648	1298.91	3481.26	252.203
NM_001190421.1	2277	1927.91	16.8394	0.821929
NM_001190814.1	460	135.942	609	421.558
NM_001190920.1	1626	1276.91	0	0
NM_001190921.1	1401	1051.91	0	0
NM_001191048.2	6581	6231.91	3278	49.4973
NM_001193290.1	1551	1201.91	127.959	10.0182
NM_001202460.1	1962	1612.91	0	0
NM_001204249.1	2202	1852.91	0	0
NM_001204751.1	3810	3460.91	0	0
NM_001205062.1	1790	1440.91	456.035	29.782
NM_001205223.1	2006	1656.91	9.80578	0.556899
NM_001206466.1	2688	2338.91	358.5	14.4234
NM_001206467.1	2688	2338.91	358.5	14.4234
NM_001206969.1	2536	2186.91	368	15.8347
NM_001206970.1	1154	804.914	19	2.22125
NM_001206973.1	2299	1949.91	75.2835	3.63311
NM_001214904.1	3024	2674.91	1124	39.5413
NM_001220486.1	2644	2294.91	338	13.8594
NM_001220487.1	2747	2397.91	6	0.235457
NM_001242386.1	3284	2934.91	402	12.8892
NM_001242387.1	7402	7052.91	1969.73	26.2805
NM_001242431.1	1343	993.914	101.109	9.57274
NM_001242432.1	2433	2083.91	4.41767	0.199484
NM_001242433.1	2514	2164.91	497	21.6028
NM_001242434.1	1729	1379.91	229.526	15.6522
NM_001242435.1	3041	2691.91	180.099	6.29572
NM_001242436.1	2828	2478.91	1230.87	46.7246
NM_001242437.1	2866	2516.91	787.129	29.4288
NM_001242440.1	1971	1621.91	282.5	16.3902
NM_001242441.1	1971	1621.91	282.5	16.3902
NM_001242456.1	2803	2453.91	93	3.5663
NM_001242457.1	535	193.288	290.007	141.188
NM_001242458.1	3602	3252.91	808	23.374
NM_001242465.1	1635	1285.91	258.434	18.9118
NM_001242467.1	1154	804.914	961	112.349
NM_001242468.1	2560	2210.91	127.453	5.42468
NM_001242469.1	571	225.392	1205	503.086
NM_001242470.1	1756	1406.91	985.076	65.8865
NM_001242513.1	1263	913.914	2971	305.908
NM_001242514.1	1790	1440.91	1211	79.0861
NM_001242515.1	3238	2888.91	131.588	4.28625
NM_001242516.1	3351	3001.91	270.412	8.47659
NM_001242517.1	2333	1983.91	392.487	18.6165
NM_001242518.1	5170	4820.91	356	6.94888
NM_001242519.1	1741	1391.91	1095	74.028
NM_001242520.1	1212	862.914	1603	174.808
NM_001242522.1	2268	1918.91	1703	83.5129
NM_001242523.1	2658	2308.91	81	3.3012
NM_001242526.1	2334	1984.91	1754	83.1538
NM_001242527.1	1268	918.914	901.876	92.3562
NM_001242542.1	1798	1448.91	389.63	25.3048
NM_001242544.1	937	587.914	1537	246.011
NM_001242554.1	1848	1498.91	258	16.1971
NM_001242555.1	2075	1725.91	164.3	8.95805
NM_001242556.1	1877	1527.91	1810	111.474
NM_001242557.1	1847	1497.91	732	45.9852
NM_001242574.1	10144	9794.91	301.619	2.89769
NM_001242576.1	2969	2619.91	529	19.0004
NM_001242577.1	1283	933.914	260.727	26.2708
NM_001242578.1	1330	980.914	0	0
NM_001242579.1	1701	1351.91	5061	352.275
NM_001242656.1	1337	987.914	22728.6	2164.95
NM_001242657.1	1242	892.914	429.392	45.252
NM_001242958.1	1544	1194.91	0	0
NM_001242959.1	1418	1068.91	4	0.352137
NM_001242960.1	1536	1186.91	2	0.158564
NM_001242961.1	1364	1014.91	0	0
NM_001242962.1	1569	1219.91	1	0.0771374
NM_001242963.1	1352	1002.91	0	0
NM_001242964.1	1388	1038.91	1	0.0905763
NM_001242965.1	1354	1004.91	0	0
NM_001242966.1	1269	919.914	0	0
NM_001242967.1	1354	1004.91	0	0
NM_001242968.1	1396	1046.91	0	0
NM_001242969.1	1242	892.914	2	0.210773
NM_001242970.1	1355	1005.91	15	1.40322
NM_001242971.1	1446	1096.91	0	0
NM_001242972.1	1221	871.914	0	0
NM_001242973.1	1221	871.914	0	0
NM_001242975.1	1227	877.914	13	1.39343
NM_001242976.1	1231	881.914	4	0.426803
NM_001242977.1	1221	871.914	0	0
NM_001242978.1	1239	889.914	0	0
NM_001242979.1	1227	877.914	0	0
NM_001242980.1	1227	877.914	0	0
NM_001242981.1	1224	874.914	0	0
NM_001242982.1	1230	880.914	0	0
NM_001242983.1	5482	5132.91	54.1287	0.992334
NM_001242984.1	1194	844.914	0	0
NM_001242985.1	1293	943.914	0	0
NM_001242986.1	1226	876.914	0	0
NM_001242987.1	1176	826.914	0	0
NM_001242988.1	1174	824.914	1	0.114074
NM_001242989.1	1203	853.914	0	0
NM_001242990.1	1092	742.914	1	0.126665
NM_001242991.1	1092	742.914	0	0
NM_001242993.1	1574	1224.91	18	1.38281
NM_001242994.1	1611	1261.91	0	0
NM_001242997.1	1195	845.914	39.7557	4.4225
NM_001242998.1	1492	1142.91	0	0
NM_001242999.1	2663	2313.91	2	0.0813349
NM_001246251.1	615	267.094	1	0.352314
NM_001246667.1	5073	4723.91	0	0
NM_001252019.1	6272	5922.91	91.8995	1.46006
NM_001252424.1	1575	1225.91	0	0
NM_001252426.1	1941	1591.91	0	0
NM_001252428.1	1113	763.914	1	0.123183
NM_001252430.1	1077	727.914	5.23871	0.677234
NM_001252432.1	1008	658.914	0	0
NM_001256032.1	3561	3211.91	120.973	3.5442
NM_001256034.1	7969	7619.91	106	1.30903
NM_001256035.1	4018	3668.91	205	5.25788
NM_001256037.1	10767	10417.9	1626	14.687
NM_001256038.1	2047	1697.91	97	5.37589
NM_001256039.1	6033	5683.91	0	0
NM_001256040.1	10114	9764.91	145.39	1.40107
NM_001265585.1	1302	952.914	0.00861788	0.000851022
NM_001270813.1	928	578.914	1687	274.217
NM_001270814.1	496	161.603	2	1.1646
NM_001270815.1	989	639.914	0	0
NM_001270817.1	773	423.919	0	0
NM_001270818.1	980	630.914	0	0
NM_001270819.1	1615	1265.91	9	0.66901
NM_001270820.1	885	535.914	105	18.4369
NM_001270821.1	1558	1208.91	5	0.389196
NM_001270822.1	1840	1490.91	0	0
NM_001270823.1	804	454.916	1	0.206854
NM_001270824.1	462	137.27	0	0
NM_001270825.1	865	515.914	27	4.92471
NM_001270826.1	1183	833.914	0	0
NM_001270827.1	1201	851.914	10	1.10458
NM_001270828.1	976	626.914	0	0
NM_001270829.1	1181	831.914	0	0
NM_001270830.1	1123	773.914	195	23.7102
NM_001270831.1	750	400.927	8	1.87767
NM_001270832.1	765	415.921	42.2489	9.55869
NM_001270833.1	606	258.409	11.7511	4.27923
NM_001276427.1	1431	1081.91	751.401	65.3542
NM_001277299.1	5618	5268.91	249	4.44705
NM_001277300.1	1954	1604.91	360	21.1079
NM_001277301.1	7263	6913.91	233.97	3.18442
NM_001278325.1	2201	1851.91	8.49095	0.431449
NM_001278326.1	3007	2657.91	0	0
NM_001278327.1	2360	2010.91	146.573	6.8589
NM_001278328.1	1954	1604.91	683.02	40.0476
NM_001278329.1	3778	3428.91	370.322	10.1629
NM_001278330.1	3672	3322.91	1985	56.2129
NM_001278331.1	6994	6644.91	325	4.60244
NM_001278332.1	505	168.58	45	25.119
NM_001278333.1	1754	1404.91	2433	162.962
NM_001278334.1	2023	1673.91	0	0
NM_001278335.1	6666	6316.91	263.819	3.93003
NM_001278336.1	2762	2412.91	226.11	8.81805
NM_001278337.1	1854	1504.91	4	0.250117
NM_001278338.1	2410	2060.91	52.0621	2.37715
NM_001278679.1	2847	2497.91	78.2684	2.94851
NM_001278680.1	597	249.792	14.5093	5.46591
NM_001278681.1	3437	3087.91	46	1.4018
NM_001278705.1	1379	1029.91	469	42.8515
NM_001278706.1	1900	1550.91	67.6006	4.10163
NM_001278707.1	2937	2587.91	498	18.1081
NM_001289441.1	1284	934.914	0	0
NM_001305884.1	1870	1520.91	0	0
NM_001314079.1	804	454.916	0	0
NM_001318482.1	1108	758.914	5789	717.803
NM_001319268.1	3782	3432.91	0	0
NM_001319269.1	1239	889.914	355	37.5383
NR_003565.1	7091	6741.91	3	0.0418728
NR_003566.1	6861	6511.91	20552	296.989
NR_003567.1	17525	17175.9	16	0.0876586
NR_024131.1	3359	3009.91	27.7121	0.866383
NR_031508.1	87	27.1405	0	0
NR_031509.1	83	26.4318	0	0
NR_031510.1	77	25.3188	0	0
NR_031511.1	107	30.3769	0	0
NR_031512.1	89	27.4858	0	0
NR_031513.1	92	27.9935	0	0
NR_031514.1	85	26.7892	0	0
NR_031515.1	102	29.6075	0	0
NR_031516.1	91	27.8256	0	0
NR_031517.1	84	26.6113	0	0
NR_031518.1	84	26.6113	0	0
NR_031519.1	92	27.9935	0	0
NR_031520.1	103	29.7631	0	0
NR_031521.1	92	27.9935	0	0
NR_031522.1	89	27.4858	0	0
NR_031523.1	84	26.6113	0	0
NR_031524.1	90	27.6564	0	0
NR_031525.1	82	26.2506	0	0
NR_031526.1	90	27.6564	0	0
NR_031527.1	87	27.1405	0	0
NR_031528.1	85	26.7892	0	0
NR_031529.1	87	27.1405	0	0
NR_031530.1	92	27.9935	0	0
NR_031531.1	85	26.7892	0	0
NR_034280.1	83	26.4318	0	0
NR_034281.1	100	29.2933	0	0
NR_034282.1	100	29.2933	0	0
NR_034283.1	100	29.2933	0	0
NR_034284.1	100	29.2933	0	0
NR_034285.1	100	29.2933	0	0
NR_034286.1	100	29.2933	0	0
NR_034287.1	100	29.2933	0	0
NR_034288.1	100	29.2933	0	0
NR_034289.1	100	29.2933	0	0
NR_034290.1	100	29.2933	0	0
NR_034291.1	100	29.2933	0	0
NR_034292.1	100	29.2933	0	0
NR_034293.1	100	29.2933	0	0
NR_034294.1	100	29.2933	0	0
NR_034295.1	100	29.2933	0	0
NR_034296.1	100	29.2933	0	0
NR_034297.1	100	29.2933	0	0
NR_034298.1	100	29.2933	0	0
NR_034299.1	100	29.2933	0	0
NR_034300.1	100	29.2933	0	0
NR_034301.1	100	29.2933	0	0
NR_034302.1	100	29.2933	0	0
NR_034303.1	100	29.2933	0	0
NR_034304.1	100	29.2933	0	0
NR_034305.1	100	29.2933	0	0
NR_034306.1	100	29.2933	0	0
NR_034307.1	79	25.6969	0	0
NR_034308.1	91	27.8256	0	0
NR_034309.1	91	27.8256	0	0
NR_034310.1	94	28.3254	0	0
NR_034311.1	94	28.3254	0	0
NR_034312.1	85	26.7892	0	0
NR_034313.1	91	27.8256	0	0
NR_034314.1	62	22.2157	0	0
NR_034315.1	94	28.3254	0	0
NR_034316.1	89	27.4858	0	0
NR_034317.1	89	27.4858	0	0
NR_034319.1	83	26.4318	0	0
NR_039428.1	108	30.5283	0	0
NR_039429.1	138	34.8263	0	0
NR_039430.1	119	32.1489	0	0
NR_039431.1	133	34.1303	0	0
NR_039432.1	107	30.3769	0	0
NR_039433.1	93	28.1601	0	0
NR_039434.1	88	27.3139	0	0
NR_039435.1	115	31.5681	0	0
NR_039436.1	132	33.9906	0	0
NR_039437.1	67	23.3073	0	0
NR_039438.1	101	29.4509	0	0
NR_039439.1	115	31.5681	0	0
NR_039440.1	90	27.6564	0	0
NR_039441.1	126	33.1476	0	0
NR_039442.1	140	35.1039	0	0
NR_039443.1	137	34.6873	0	0
NR_039444.1	108	30.5283	0	0
NR_039445.1	112	31.1264	0	0
NR_039446.1	129	33.5703	0	0
NR_039447.1	87	27.1405	0	0
NR_039448.1	111	30.978	0	0
NR_039449.1	136	34.5483	0	0
NR_039450.1	120	32.2928	0	0
NR_039451.1	129	33.5703	0	0
NR_039452.1	80	25.8832	0	0
NR_039453.1	135	34.4091	0	0
NR_039454.1	92	27.9935	0	0
NR_039455.1	139	34.9651	0	0
NR_039456.1	105	30.0717	0	0
NR_039457.1	121	32.4363	0	0
NR_039458.1	140	35.1039	0	0
NR_039459.1	126	33.1476	0	0
NR_039460.1	135	34.4091	0	0
NR_039461.1	125	33.006	0	0
NR_039462.1	88	27.3139	0	0
NR_039463.1	108	30.5283	0	0
NR_039464.1	127	33.2888	0	0
NR_039465.1	93	28.1601	0	0
NR_039466.1	105	30.0717	0	0
NR_039467.1	69	23.727	0	0
NR_039468.1	96	28.6525	0	0
NR_039469.1	86	26.9656	0	0
NR_039470.1	122	32.5793	0	0
NR_039471.1	129	33.5703	0	0
NR_039472.1	126	33.1476	0	0
NR_039473.1	97	28.8143	0	0
NR_039474.1	125	33.006	0	0
NR_039475.1	117	31.8595	0	0
NR_039476.1	103	29.7631	0	0
NR_039477.1	87	27.1405	0	0
NR_039478.1	114	31.4215	0	0
NR_039479.1	110	30.8288	0	0
NR_039480.1	135	34.4091	0	0
NR_039481.1	118	32.0044	0	0
NR_039482.1	114	31.4215	0	0
NR_039483.1	91	27.8256	0	0
NR_039484.1	126	33.1476	0	0
NR_039485.1	104	29.9179	0	0
NR_039486.1	138	34.8263	0	0
